Chr Gene nSNPs nSims Start Stop Test Pvalue Top.0.1.pvalue Best.SNP SNP.pvalue
1 C1QB 102 1000 22852268 22860616 90.3418662747294 0.457 0.14 rs12088436 0.0132200000000001
1 C1QC 108 1000 22842704 22847190 87.8618461956558 0.542 0.179 rs12088436 0.0132200000000001
1 C4BPA 110 1000 205344229 205384940 173.75940537855 0.145 0.104 rs6666604 0.00107199999999998
1 C4BPB 87 1000 205328834 205339960 118.236227925826 0.194 0.155 rs2075864 0.02909
1 C8A 169 1000 57093066 57156482 158.729826591446 0.44 0.196 rs947639 0.00180500000000001
1 C8B 181 1000 57167470 57204276 126.456784540265 0.71 0.511 rs1620075 0.02484
1 CA14 64 1000 148496841 148504102 23.1121462702737 0.877 0.633 rs10494266 0.0738499999999993
1 CA6 133 1000 8928508 8957735 130.231739756558 0.506 0.403 rs12031065 0.04498
1 CABC1 178 1000 225194560 225241869 141.893216486511 0.553 0.353 rs4263966 0.0415300000000001
1 CACHD1 336 1000 64709063 64931329 310.54671161311 0.611 0.249 rs4915991 0.00526499999999998
1 CACNA1E 415 1000 179719338 180037338 549.254906648228 0.219 0.136 rs12139677 0.00637800000000002
1 CACNA1S 274 1e+05 199275262 199348317 565.760221002471 0.02269 0.00396 rs12123633 0.000109699999999998
1 CACYBP 54 1000 173235193 173247786 22.7477894384359 0.884 0.595 rs10489329 0.0948799999999998
1 CADM3 82 1e+05 157408000 157439556 131.973174693587 0.10715 0.06901 rs2518570 0.00751399999999999
1 CALML6 51 1000 1836125 1838593 35.2461035140409 0.579 0.388 rs2144687 0.0221699999999999
1 CAMK1G 166 1000 207823667 207853907 142.645981044201 0.594 0.412 rs2236894 0.01089
1 CAMK2N1 89 1000 20681470 20685315 52.4583629712566 0.819 0.311 rs12059568 0.00998000000000001
1 CAMSAP1L1 175 1000 198975308 199096454 162.227106054913 0.473 0.127 rs2271017 0.000179799999999997
1 CAMTA1 1108 1000 6767970 7752351 984.542547595895 0.803 0.446 rs2134318 0.00412400000000001
1 CAP1 118 1000 40278841 40310908 60.1253060619526 0.696 0.416 rs6600312 0.1101
1 CAPN2 154 1e+05 221966741 222030343 202.262769326179 0.23162 0.03682 rs10916022 0.00501099999999998
1 CAPN9 288 1e+05 228949752 229004372 335.03867917624 0.32305 0.08161 rs2478516 0.00221000000000001
1 CAPZA1 79 1000 112963597 113015764 42.134851976217 0.672 0.538 rs954679 0.0949900000000006
1 CAPZB 274 1e+05 19537859 19684579 692.934181600938 0.02329 0.01379 rs12141760 0.001708
1 CASP9 128 1000 15691381 15723377 129.167326386086 0.402 0.18 rs4661627 0.01822
1 CASQ1 95 1000 158426988 158438300 78.5845895275086 0.627 0.376 rs11265342 0.01742
1 CASQ2 278 1e+05 116044148 116112949 280.455608138097 0.42122 0.09739 rs12737612 0.00476300000000001
1 CASZ1 161 1000 10619252 10779294 162.318894849949 0.454 0.231 rs17416005 0.00708999999999997
1 CATSPER4 127 1e+05 26389705 26401620 191.76518527081 0.17248 0.05612 rs11809207 0.00120099999999999
1 CC2D1B 27 1e+05 52588854 52604452 34.2381295482552 0.24945 0.07813 rs2753399 0.0217900000000001
1 CCBL2 140 1000 89174043 89231104 171.510485904782 0.282 0.157 rs4656077 0.0167300000000001
1 CCDC17 72 1000 45858302 45862316 8.80538910454306 0.935 0.727 rs12043384 0.198100000000001
1 CCDC18 118 1e+05 93418507 93516856 211.473166930805 0.14413 0.07533 rs1060622 0.00954700000000001
1 CCDC19 156 1000 158108777 158136530 133.752148489291 0.599 0.245 rs5010834 0.01085
1 CCDC21 187 1e+05 26433279 26477886 148.695486762641 0.54804 0.09669 rs11809207 0.00120099999999999
1 CCDC23 69 1e+05 43045319 43055510 82.3780656121253 0.3064 0.05842 rs11801074 0.00206700000000001
1 CCDC24 76 1000 44229866 44234785 49.4326890210715 0.686 0.417 rs2286245 0.0683500000000002
1 CCDC27 112 1000 3658821 3678069 148.062200485093 0.168 0.102 rs1175549 0.00980600000000005
1 CCDC28B 32 1000 32438788 32443578 18.6136627795513 0.585 0.277 rs2291063 0.0881499999999998
1 CCDC76 71 1000 100371306 100388641 13.4574451913697 0.961 0.804 rs663519 0.3304
1 CCNL2 16 1e+05 1310953 1324553 25.8209563342507 0.17411 0.08039 rs307380 0.0378599999999999
1 CCT3 100 1e+05 154545375 154574819 215.070478183198 0.07381 0.11198 rs11264479 0.01023
1 CD160 44 1e+05 144407154 144426922 103.338381239168 0.07308 0.09168 rs1298954 0.0219399999999999
1 CD164L2 45 1000 27578182 27582392 36.4094399081877 0.511 0.567 rs4970520 0.1537
1 CD1A 63 1000 156490550 156494682 37.8128658072335 0.565 0.406 rs12407446 0.0767599999999999
1 CD1B 56 1000 156564363 156567945 61.4550198312633 0.323 0.147 rs7545457 0.0416999999999999
1 CD1C 44 1000 156526186 156531188 26.6193519733287 0.631 0.337 rs12407446 0.0767599999999999
1 CD1D 122 1000 156416360 156422840 74.4034370316188 0.668 0.527 rs7549310 0.0619400000000003
1 CD1E 77 1000 156590163 156593967 116.916579131681 0.185 0.134 rs7553558 0.0316700000000001
1 CD2 88 1000 117098608 117113374 108.08190232482 0.273 0.189 rs1182221 0.0156499999999999
1 CD244 129 1000 159066573 159099269 86.6958269896492 0.581 0.33 rs491061 0.0625699999999999
1 CD247 268 1e+05 165666500 165754471 445.839815044599 0.05634 0.03002 rs858486 0.002635
1 CD34 133 1e+05 206126505 206151306 222.151066488276 0.10422 0.10872 rs10863593 0.00592900000000002
1 CD46 95 1e+05 205992024 206035481 572.529370457019 0.00181 6e-05 rs1977265 5.22099999999999e-06
1 CD48 94 1e+05 158915159 158948209 175.355443545935 0.01723 0.02831 rs12077607 0.002854
1 CD52 135 1e+05 26516997 26519601 239.948616769224 0.11843 0.01643 rs4659431 0.001701
1 CD53 149 1000 111215343 111244081 226.894443845183 0.165 0.204 rs6694506 0.0157299999999999
1 CD55 89 1e+05 205561439 205600934 231.179039145794 0.04913 0.01211 rs6660254 0.00133399999999996
1 CD58 75 1e+05 116858679 116915126 92.7520835024914 0.23656 0.04037 rs6675211 0.00238600000000001
1 CD5L 113 1000 156067327 156078258 116.113732347045 0.36 0.289 rs12044495 0.07026
1 CD84 146 1000 158782410 158815875 113.381097761089 0.54 0.397 rs3766387 0.1079
1 CDA 168 1000 20788030 20817987 119.838360428497 0.693 0.31 rs10916815 0.01436
1 CDC14A 189 1000 100590610 100758421 266.855699904695 0.228 0.131 rs2809823 0.00403799999999999
1 CDC20 50 1000 43597212 43601460 15.8962385886457 0.812 0.568 rs11210834 0.1733
1 CDC2L1 8 1000 1560962 1645635 5.58098414555759 0.498 0.536 rs35672141 0.285999999999999
1 CDC2L2 8 1000 1624029 1645651 5.58098414555759 0.497 0.547 rs35672141 0.285999999999999
1 CDC42 118 1000 22251706 22292023 150.042530680306 0.235 0.26 rs4654783 0.02435
1 CDC42BPA 618 1000 225244188 225572449 918.114044524831 0.195 0.122 rs17606040 0.00151599999999999
1 CDC42SE1 58 1e+05 149290070 149298749 103.423171887993 0.10886 0.12396 rs3738478 0.0186100000000001
1 CDC7 151 1000 91739031 91763902 116.380258207242 0.603 0.136 rs2168769 0.00363300000000002
1 CDC73 133 1000 191357783 191487679 51.0232573916302 0.797 0.427 rs6682904 0.1346
1 CDCA8 134 1000 37930745 37947978 92.6710229740083 0.693 0.442 rs12139097 0.0506299999999999
1 CDCP2 138 1000 54377255 54392031 184.28660987668 0.168 0.173 rs625643 0.0267200000000001
1 CDKN2C 38 1000 51206954 51212897 35.0534876731685 0.438 0.265 rs6659011 0.03751
1 CELSR2 99 1000 109594163 109619901 99.0072163982261 0.423 0.241 rs586254 0.04054
1 CENPF 200 1000 212843154 212904537 164.979803204078 0.547 0.377 rs12117833 0.0615700000000001
1 CENPL 28 1000 172035310 172060649 9.15181906232846 0.797 0.428 rs941987 0.1085
1 CENTB5 24 1000 1218806 1228503 23.5204949894502 0.377 0.212 rs307380 0.0378599999999999
1 CEP170 80 1e+05 241354352 241485331 156.864584530364 0.11779 0.09927 rs2171972 0.0347500000000002
1 CEP350 250 1000 178190530 178350638 107.54265161226 0.846 0.55 rs17279712 0.08801
1 CEPT1 124 1000 111483771 111529247 58.8710451009203 0.908 0.698 rs2182115 0.1117
1 CFH 105 1e+05 194887630 194983257 152.811567610742 0.19187 0.05924 rs3766404 0.008035
1 CFHR1 61 1e+05 195055483 195067942 158.084632366861 0.0469 0.024 rs7517126 0.005717
1 CFHR2 68 1e+05 195179556 195194979 159.764454027744 0.05338 0.0358 rs7525447 0.00930600000000002
1 CFHR3 41 1e+05 195010552 195029496 63.4545879363751 0.16959 0.08974 rs12144939 0.0192000000000001
1 CFHR4 88 1e+05 195123834 195154386 224.937249555729 0.04893 0.02573 rs7517126 0.005717
1 CFHR5 86 1e+05 195213289 195245426 187.505256603887 0.0702 0.05685 rs9427657 0.01063
1 CGN 73 1000 149750485 149777791 42.416724587974 0.745 0.219 rs4970957 0.003865
1 CHD1L 228 1000 145180914 145234067 70.7147117984927 0.922 0.831 rs17160059 0.2208
1 CHD5 111 1000 6084439 6162770 143.097000728992 0.189 0.139 rs4908529 0.01084
1 CHI3L1 193 1000 201414681 201422545 116.38148849277 0.875 0.537 rs3766550 0.0348100000000001
1 CHI3L2 203 1000 111571803 111587585 122.550483144379 0.851 0.825 rs2182115 0.1117
1 CHIA 251 1000 111635006 111664708 165.169645304763 0.812 0.618 rs12127313 0.02319
1 CHIT1 167 1000 201451829 201465483 105.507713583656 0.806 0.42 rs3766550 0.0348100000000001
1 CHML 81 1000 239858789 239865855 86.2675987616825 0.392 0.298 rs7414508 0.0369700000000001
1 CHRM3 418 1e+05 237858995 238139340 632.380894173562 0.10392 0.01741 rs6673042 0.000183800000000003
1 CHRNB2 76 1000 152806880 152818977 93.2721083906267 0.288 0.281 rs3766924 0.0365999999999999
1 CITED4 104 1000 41099314 41100605 66.4840096387954 0.869 0.697 rs4483396 0.0616199999999999
1 CKS1B 53 1000 153213837 153218346 14.9697554491724 0.958 0.79 rs4845402 0.129
1 CLCA1 175 1000 86707113 86738562 204.094108120979 0.285 0.269 rs2753345 0.0191199999999999
1 CLCA2 177 1000 86662356 86694828 241.313861682944 0.187 0.217 rs2753345 0.0191199999999999
1 CLCA3 55 1000 86872546 86893647 40.2312033835725 0.502 0.377 rs12739307 0.13
1 CLCA4 83 1000 86785346 86819020 50.2351837917577 0.771 0.618 rs12739307 0.13
1 CLCC1 106 1000 109273652 109307634 81.959905292432 0.62 0.115 rs705271 0.000629700000000003
1 CLCN6 165 1e+05 11788793 11825788 284.22574624018 0.11722 0.05456 rs11588551 0.00114800000000003
1 CLCNKA 125 1000 16221072 16233132 49.1571611847486 0.936 0.777 rs7516754 0.1059
1 CLCNKB 110 1000 16242833 16256390 34.8036256967618 0.953 0.893 rs9442228 0.2272
1 CLDN19 57 1e+05 42971350 42978512 64.4273801810758 0.33569 0.09568 rs11809083 0.00516499999999998
1 CLIC4 119 1000 24944434 25043346 36.1051522201142 0.958 0.562 rs12116898 0.0211699999999999
1 CLK2 44 1000 153499282 153509905 6.46542445847866 0.937 0.498 rs2990247 0.1794
1 CLSPN 43 1000 35974404 36008138 22.0627376142814 0.614 0.302 rs6670539 0.1405
1 CLSTN1 77 1000 9711665 9807137 88.8947607387912 0.289 0.189 rs6677649 0.0414900000000001
1 CMPK1 105 1e+05 47572174 47617098 268.7735084488 0.05463 0.03248 rs3125630 0.00857299999999996
1 CNIH3 278 1e+05 222870801 222994872 505.230813335965 0.09147 0.04124 rs6690131 0.00355399999999999
1 CNIH4 70 1e+05 222611217 222630318 212.992577383791 0.03701 0.03742 rs16847945 0.002641
1 CNKSR1 113 1e+05 26376567 26388962 190.914120961553 0.11984 0.04998 rs11809207 0.00120099999999999
1 CNN3 155 1000 95135094 95165323 92.3978765414653 0.906 0.593 rs12565150 0.0377600000000001
1 CNR2 40 1000 24073046 24112404 20.018615500923 0.662 0.398 rs4285653 0.1742
1 CNTN2 186 1e+05 203278962 203313761 261.47738972815 0.17935 0.07389 rs2802842 0.00181800000000001
1 COG2 268 1e+05 228844880 228896351 441.427993813717 0.08796 0.04116 rs2478516 0.00221000000000001
1 COL11A1 474 1000 103114610 103346640 613.696515651861 0.225 0.138 rs17127531 0.01313
1 COL16A1 110 1e+05 31890434 31942355 157.55222590345 0.199 0.05702 rs10798888 0.00874199999999997
1 COL24A1 664 1e+05 85967503 86394709 1275.83662131599 0.04383 0.02473 rs583315 0.000143700000000004
1 COL8A2 40 1000 36333432 36338437 36.6268350484334 0.357 0.173 rs2231304 0.0175700000000001
1 COL9A2 68 1000 40538749 40555526 20.4338349853568 0.972 0.833 rs11207778 0.174
1 COPA 93 1000 158525000 158579978 102.105233339658 0.326 0.243 rs11265376 0.02177
1 CORT 57 1000 10432557 10434546 39.2010955917443 0.551 0.212 rs1889309 0.0602200000000003
1 CPSF3L 23 1000 1236827 1249909 29.4613309213659 0.248 0.139 rs307380 0.0378599999999999
1 CPT2 98 1000 53434688 53452457 117.64080480486 0.305 0.405 rs3737983 0.06432
1 CR1 167 1e+06 205736095 205881733 1386.15347924967 1e-06 0 rs6656401 7.72600000000024e-15
1 CR1L 150 1e+06 205885080 205963659 1470.5331613294 0 0 rs1408078 2.79300000149982e-14
1 CR2 95 1e+05 205694292 205729863 422.201596912452 0.00681 1e-05 rs6656401 7.72600000000024e-15
1 CRABP2 72 1e+05 154936029 154941999 88.4407804664987 0.26914 0.07591 rs3795737 0.002412
1 CRB1 178 1e+05 195504030 195714208 299.625445679171 0.12469 0.02585 rs658409 0.00485900000000001
1 CRCT1 115 1000 150753601 150755105 172.791112237706 0.217 0.208 rs4845792 0.0116
1 CREB3L4 41 1000 152207020 152213456 28.6121183847622 0.493 0.394 rs12758402 0.117
1 CREG1 187 1e+05 165776874 165789680 401.544709799466 0.01531 0.02583 rs858486 0.002635
1 CRNN 110 1e+05 150648342 150653352 296.010098538175 0.05969 0.08442 rs7534742 0.03599
1 CROCC 57 1000 17121031 17172061 56.5814916322555 0.406 0.235 rs2871775 0.0466400000000003
1 CRP 99 1000 157948702 157951003 95.5530476348308 0.427 0.159 rs12029953 0.02208
1 CRTC2 46 1000 152186775 152197667 33.787742059725 0.467 0.505 rs10494303 0.2392
1 CRYZ 115 1000 74943759 74971680 115.933446301797 0.43 0.117 rs10518473 0.01337
1 CSDE1 60 1000 115061059 115102147 32.5435507930867 0.761 0.379 rs6656351 0.01842
1 CSF1 99 1000 110254755 110273878 86.4594363226907 0.543 0.415 rs915357 0.02855
1 CSF3R 122 1000 36704230 36721096 85.8760461994602 0.67 0.339 rs3918019 0.000792899999999989
1 CSMD2 908 1000 33752195 34404030 1062.29077832428 0.348 0.172 rs11584467 0.00312299999999999
1 CSRP1 157 1000 199719282 199742873 250.897489220597 0.125 0.105 rs6427908 0.01217
1 CTBS 130 1000 84792809 84812686 101.531661878389 0.559 0.368 rs4906998 0.0554499999999998
1 CTH 104 1e+05 70649542 70677841 123.505488253809 0.30946 0.09035 rs9804151 0.01512
1 CTNNBIP1 57 1000 9830920 9892903 62.0796439951463 0.369 0.227 rs12068489 0.0415400000000001
1 CTPS 110 1000 41217593 41250822 38.053631174428 0.974 0.833 rs4660181 0.1588
1 CTRC 73 1000 15637524 15645740 95.4950469184448 0.242 0.192 rs4661627 0.01822
1 CTSE 3 1e+05 204484081 204498727 6.49868721453139 0.11088 0.09425 rs28635502 0.0781100000000004
1 CTSK 44 1000 149035310 149047436 13.5790314141015 0.883 0.404 rs10305748 0.1291
1 CTSS 64 1000 148969175 149004929 32.9220838343987 0.557 0.281 rs6694531 0.0461300000000001
1 CTTNBP2NL 132 1000 112740382 112803739 114.426080120182 0.47 0.324 rs2256883 0.0628200000000003
1 CYB561D1 78 1000 109838244 109843000 29.763366287792 0.855 0.542 rs10494041 0.178400000000001
1 CYB5R1 91 1000 201197624 201203027 85.9462788759523 0.439 0.123 rs1418443 0.0200699999999999
1 CYP2J2 130 1000 60131567 60165011 83.4909991415327 0.568 0.187 rs2554297 0.01896
1 CYP4A11 31 1000 47167432 47179743 44.8982078325885 0.224 0.105 rs6687264 0.0373799999999999
1 CYP4A22 62 1e+05 47375693 47387113 364.930937611996 0.00251 0.00238 rs1967757 0.000897400000000006
1 CYP4B1 76 1000 47037256 47057608 46.5260261966681 0.683 0.408 rs6679068 0.099219999999999
1 CYP4X1 76 1e+05 47261826 47289010 323.051064869498 0.01117 0.0086 rs9728169 0.001858
1 CYP4Z1 107 1e+05 47305746 47356579 599.870504399692 0.00395 0.00418 rs1967757 0.000897400000000006
1 CYR61 110 1000 85819047 85821978 172.748528671173 0.11 0.101 rs11161645 0.0125
1 DAB1 1672 1e+05 57236166 58488799 2052.87631695877 0.30355 0.04598 rs12022839 0.002476
1 DAP3 33 1000 153925497 153974943 39.5711312838121 0.299 0.11 rs591516 0.0574800000000002
1 DARC 60 1000 157441133 157442914 83.1036433094169 0.227 0.146 rs863017 0.0218599999999999
1 DARS2 54 1000 172060580 172094305 33.3220420498611 0.595 0.422 rs941987 0.1085
1 DBT 100 1000 100425065 100487997 13.1174379347367 0.99 0.796 rs499479 0.4318
1 DCDC2B 35 1000 32447281 32454384 21.5664926578479 0.542 0.252 rs2291063 0.0881499999999998
1 DCLRE1B 64 1000 114249560 114258217 83.0620736436245 0.249 0.153 rs1217414 0.00581799999999999
1 DCST1 59 1000 153272923 153290030 66.8940488881614 0.278 0.144 rs11264306 0.0166800000000001
1 DCST2 61 1000 153257626 153272881 58.6221069182689 0.409 0.135 rs11264306 0.0166800000000001
1 DDAH1 320 1e+05 85556755 85703411 436.082638284512 0.19626 0.07822 rs11585614 0.000394200000000005
1 DDEFL1 109 1000 23627642 23683258 77.6795930766584 0.614 0.117 rs2229297 0.003327
1 DDI2 75 1000 15816656 15859335 109.898509948975 0.191 0.228 rs6695903 0.0856900000000001
1 DDOST 130 1000 20850846 20860624 125.178973355435 0.445 0.255 rs2296223 0.00115400000000002
1 DDR2 227 1e+05 160868851 161016871 338.503814093953 0.16317 0.01067 rs6668320 5.2120000000001e-05
1 DDX20 147 1000 112099776 112111722 99.6837231007536 0.756 0.392 rs17503418 0.0560399999999999
1 DDX59 138 1000 198879787 198905749 116.912665267929 0.525 0.197 rs10919982 0.00711
1 DEDD 56 1000 159357391 159369102 101.389622769999 0.11 0.106 rs1128750 0.002632
1 DEGS1 81 1e+05 222437550 222447765 143.352349219429 0.12569 0.0747 rs3767732 0.01708
1 DENND1B 185 1000 195788007 196011179 272.172174469788 0.193 0.219 rs10922273 0.0510500000000002
1 DENND2C 87 1000 114928718 115014255 52.8026295879784 0.71 0.494 rs222495 0.0933299999999994
1 DENND2D 132 1000 111531323 111544804 80.892374495281 0.839 0.743 rs2182115 0.1117
1 DENND4B 52 1000 152168600 152185778 41.2249630694436 0.447 0.466 rs10494303 0.2392
1 DEPDC1 161 1e+05 68712422 68735387 275.340695174372 0.10114 0.06515 rs12076787 0.00334100000000001
1 DFFA 83 1000 10443189 10455200 46.3439962891592 0.671 0.254 rs6540935 0.0502699999999999
1 DFFB 139 1000 3763704 3791853 154.450466616557 0.374 0.188 rs7511793 0.0223999999999999
1 DHCR24 134 1000 55087887 55125509 182.146562028224 0.222 0.129 rs688938 0.01162
1 DHDDS 84 1000 26631388 26670382 76.0076613723217 0.484 0.351 rs17261915 0.0324799999999999
1 DHRS3 139 1e+05 12550525 12600407 213.216111299399 0.11005 0.10385 rs11121950 0.00601499999999999
1 DHX9 62 1000 181075073 181123507 55.9008792872036 0.44 0.368 rs2275171 0.0627100000000001
1 DIO1 99 1e+05 54132448 54149347 171.863809672762 0.1154 0.06585 rs6588496 0.01479
1 DIRAS3 70 1e+05 68284232 68289048 247.727966868872 0.00462 0.00869 rs11209203 0.001944
1 DISC1 589 1000 229829183 230243641 884.875699585895 0.114 0.101 rs7525200 0.00453500000000001
1 DISP1 59 1000 221168405 221245958 68.0217195526149 0.279 0.12 rs2789967 0.03576
1 DLGAP3 96 1000 35103623 35143571 54.9460392510255 0.868 0.589 rs12038040 0.0554700000000001
1 DMAP1 42 1000 44451711 44458938 16.0379380339081 0.822 0.428 rs12095424 0.0732000000000006
1 DMBX1 66 1000 46745254 46752473 56.8969558322789 0.478 0.193 rs6683116 0.0411900000000001
1 DMRTA2 65 1000 50655813 50661729 41.7359459227033 0.583 0.255 rs12096508 0.0889500000000007
1 DMRTB1 87 1e+05 53697659 53705746 274.684666969471 0.00688 0.01216 rs1298637 0.00145599999999997
1 DNAJB4 70 1e+05 78243223 78255583 139.141268420135 0.06955 0.16354 rs11162405 0.0157299999999999
1 DNAJC11 104 1e+05 6616817 6684460 210.198978893225 0.0755 0.04817 rs2134318 0.00412400000000001
1 DNAJC16 130 1000 15725938 15770815 115.905088598999 0.411 0.307 rs2308950 0.04953
1 DNAJC6 253 1000 65503017 65654140 345.227441530213 0.205 0.205 rs2375702 0.00635600000000001
1 DNAJC8 68 1000 28399376 28432129 26.0289257525152 0.811 0.253 rs313990 0.0753200000000008
1 DNALI1 59 1e+05 37795106 37805045 103.936355254706 0.10704 0.0591 rs4653297 0.0151800000000001
1 DNASE2B 145 1000 84636802 84653279 256.085953260665 0.103 0.204 rs17131635 0.02559
1 DNM3 560 1000 170077260 170648480 494.06225334372 0.593 0.164 rs9425586 0.00418899999999999
1 DNTTIP2 74 1000 94107923 94117330 75.2163859405459 0.324 0.178 rs10489605 0.0234999999999999
1 DOCK7 155 1e+05 62692984 62926557 483.097633091299 0.04894 0.0368 rs11208007 0.01382
1 DPH2 73 1000 44208239 44211630 46.9284340092783 0.611 0.36 rs2286245 0.0683500000000002
1 DPH5 75 1000 101227768 101263950 35.9826580640494 0.67 0.318 rs6698798 0.0601199999999999
1 DPM3 61 1e+05 153378990 153379620 86.4458843047826 0.17602 0.08037 rs6427184 0.009382
1 DPT 177 1e+05 166931329 166965052 259.115194700639 0.17566 0.10052 rs2207216 0.00900999999999994
1 DPYD 700 1000 97315887 98159203 662.343431964137 0.554 0.244 rs17116602 0.00900299999999997
1 DR1 81 1000 93584065 93600736 150.092638667966 0.131 0.102 rs12752223 0.0186100000000001
1 DTL 137 1000 210275541 210344810 135.406026559409 0.395 0.183 rs10863936 0.0136799999999999
